hgnc_symbol	hgnc_id
MRPL14	HGNC:14279
HPRT1P1	HGNC:51622
FGFBP1	HGNC:19695
TMEM63B	HGNC:17735
SIGLEC29P	HGNC:15619
GCSHP5	HGNC:44195
ZNF175	HGNC:12964
WFDC5	HGNC:20477
FGFBP2	HGNC:29451
LINC02329	HGNC:53249
LINC00911	HGNC:48596
NR5A2	HGNC:7984
FLRT2	HGNC:3761
DDX50P2	HGNC:18975
EBF4	HGNC:29278
LINC01991	HGNC:52823
LINC01087	HGNC:49144
RN7SL48P	HGNC:46064
PROM1	HGNC:9454
SUPT20HL1	HGNC:30773
B3GNT2	HGNC:15629
MIOXP1	HGNC:50748
GOLIM4	HGNC:15448
RPL9P33	HGNC:36273
UBE2Q2P10	HGNC:49518
GLA	HGNC:4296
RAB6C	HGNC:16525
MIR7843	HGNC:50074
RPL7P51	HGNC:36432
SPACA6-AS1	HGNC:49383
GOLGA2P1	HGNC:31052
MIR99B	HGNC:31651
MIRLET7E	HGNC:31482
MIR125A	HGNC:31505
OR7E96P	HGNC:14815
HAS1	HGNC:4818
LINC01935	HGNC:52758
PAPOLA	HGNC:14981
MIR548I3	HGNC:35354
RPS3AP31	HGNC:36860
ENPP7P1	HGNC:48699
FAM85B	HGNC:32160
CNGB3	HGNC:2153
LINC02441	HGNC:53373
PPP1R7	HGNC:9295
FPR2	HGNC:3827
GDPD3	HGNC:28638
ITPR2	HGNC:6181
KYAT1	HGNC:1564
FPR3	HGNC:3828
TTLL9	HGNC:16118
NOVA2	HGNC:7887
LINC02803	HGNC:54328
SCYL3	HGNC:19285
ABI1	HGNC:11320
RNA5SP468	HGNC:43368
RPS18P13	HGNC:36901
IL12RB1	HGNC:5971
UBE3C	HGNC:16803
SUV39H1	HGNC:11479
CAPN11	HGNC:1478
SFTPC	HGNC:10802
LINC02729	HGNC:54246
MAPK3	HGNC:6877
TM4SF19-AS1	HGNC:41085
MYOD1	HGNC:7611
KCNC1	HGNC:6233
RNU6-1056P	HGNC:48019
GLOD5	HGNC:33358
ACAA2P1	HGNC:55880
RNU6-29P	HGNC:34273
ERAS	HGNC:5174
PCSK1N	HGNC:17301
DUSP10	HGNC:3065
PQBP1	HGNC:9330
ACAT1	HGNC:93
CSNK1A1	HGNC:2451
ALKBH2	HGNC:32487
HIPK2	HGNC:14402
POLR1C	HGNC:20194
CICP4	HGNC:37753
KIRREL1-IT1	HGNC:41412
LINC02802	HGNC:54326
QRSL1P1	HGNC:43667
RPS27P21	HGNC:35826
IFITM3P2	HGNC:54539
NMNAT2	HGNC:16789
TAOK3	HGNC:18133
MAST3-AS1	HGNC:55276
LRRC8A	HGNC:19027
CYB5AP4	HGNC:2575
PIK3R2	HGNC:8980
SSTR4	HGNC:11333
THBD	HGNC:11784
PHYHD1	HGNC:23396
CD93	HGNC:15855
SLC16A14P1	HGNC:43809
LINC00656	HGNC:27304
OXR1-AS1	HGNC:55533
RNA5SP478	HGNC:43378
TAGLN2P1	HGNC:21739
RNU7-84P	HGNC:34180
ABRA	HGNC:30655
RGS19	HGNC:13735
MYL10	HGNC:29825
FZD3	HGNC:4041
CCT8P1	HGNC:35144
LINC01139	HGNC:27924
TARBP1	HGNC:11568
UQCRFS1P2	HGNC:39172
IFI30	HGNC:5398
COPG2IT1	HGNC:2238
MIR6813	HGNC:50017
LKAAEAR1	HGNC:33718
TAS2R16	HGNC:14921
MIR4288	HGNC:38203
RNA5SP259	HGNC:43159
EXTL3-AS1	HGNC:27985
FIS1	HGNC:21689
REXO2	HGNC:17851
INTS9	HGNC:25592
LINC01727	HGNC:52515
CHURC1	HGNC:20099
WWC1	HGNC:29435
SEPTIN14P21	HGNC:51712
MPV17L2	HGNC:28177
CBX1P3	HGNC:38657
ZNF337-AS1	HGNC:40759
SLC35A2	HGNC:11022
GEMIN2	HGNC:10884
SRSF8CP	HGNC:55911
LY9	HGNC:6730
RAB3A	HGNC:9777
TAS2R3	HGNC:14910
EEF1A1P10	HGNC:3205
CORO1A-AS1	HGNC:55367
SSPOP	HGNC:21998
BOLA2B	HGNC:32479
LINC01370	HGNC:50608
YIPF3	HGNC:21023
SLX1A-SULT1A3	HGNC:44437
JUND	HGNC:6206
RPL39P38	HGNC:36935
OGFR-AS1	HGNC:40724
LSM4	HGNC:17259
MIR646HG	HGNC:27659
LINC02424	HGNC:53354
PEBP1	HGNC:8630
PSMC1P3	HGNC:39778
DOLK	HGNC:23406
YPEL5P3	HGNC:50557
TSPAN12	HGNC:21641
NUP188	HGNC:17859
KDM3AP1	HGNC:54795
MSI1	HGNC:7330
SNED1-AS1	HGNC:41060
TDRD5	HGNC:20614
GAPDHP25	HGNC:37777
PGPEP1	HGNC:13568
DPF3	HGNC:17427
CD2BP2	HGNC:1656
NXPE2P1	HGNC:44082
NXPE4	HGNC:23117
TBC1D10B	HGNC:24510
LINC02369	HGNC:53292
APCDD1L-DT	HGNC:27152
LRRC25	HGNC:29806
RAPGEF6	HGNC:20655
TMPRSS13	HGNC:29808
BIN1	HGNC:1052
ASCL1	HGNC:738
INTS9-AS1	HGNC:53139
SSBP4	HGNC:15676
USP30	HGNC:20065
IKBKB	HGNC:5960
LINC01431	HGNC:50744
GPR139	HGNC:19995
SLX1A	HGNC:20922
LINC01270	HGNC:27658
ISCUP1	HGNC:38021
XPO5	HGNC:17675
SCCPDH	HGNC:24275
OR4K5	HGNC:14745
ZNF467	HGNC:23154
OR11H12	HGNC:30738
PPP4R1L	HGNC:15755
OR11G2	HGNC:15346
PABPN1	HGNC:8565
MLLT10	HGNC:16063
SULT1A4	HGNC:30004
CEP350	HGNC:24238
UBE2H-DT	HGNC:55615
UBE2H	HGNC:12484
PIM2	HGNC:8987
CRAT	HGNC:2342
RPS2P5	HGNC:31386
LINC02359	HGNC:53280
OTUD5	HGNC:25402
OR4E1	HGNC:8296
SDR39U1	HGNC:20275
BRWD1P2	HGNC:51529
LINC02388	HGNC:53315
CUX2	HGNC:19347
RN7SL828P	HGNC:46844
RNA5SP284	HGNC:43184
DUX4L50	HGNC:51788
MIR4477B	HGNC:41898
FRG1JP	HGNC:51768
LINC02910	HGNC:26601
TMPRSS4	HGNC:11878
TRPM3	HGNC:17992
GNAS-AS1	HGNC:24872
POLH	HGNC:9181
ISYNA1	HGNC:29821
MIR1-1HG	HGNC:16159
PTPRZ1	HGNC:9685
RNU6-722P	HGNC:47685
KCND1	HGNC:6237
ELK4	HGNC:3326
LINC00507	HGNC:43558
NGB	HGNC:14077
GRIPAP1	HGNC:18706
POLH-AS1	HGNC:40459
TMX4-AS1	HGNC:55788
OR11H2	HGNC:14716
GTPBP2	HGNC:4670
MDGA2	HGNC:19835
LINC00659	HGNC:44316
LINC01275	HGNC:50331
HNRNPA1P46	HGNC:48776
CEP250-AS1	HGNC:40143
RPL21P103	HGNC:36732
TFB2M	HGNC:18559
SNHG17	HGNC:48600
RPL12P32	HGNC:36597
RBMS2P1	HGNC:30994
ADAM1A	HGNC:187
RPS27P25	HGNC:36020
CPM	HGNC:2311
LYPLAL1	HGNC:20440
MAD2L1BP	HGNC:21059
RNASE3	HGNC:10046
RSPH9	HGNC:21057
TRAV6	HGNC:12144
TRAV7	HGNC:12145
TRAV8-1	HGNC:12146
TRAV9-1	HGNC:12153
TRAV10	HGNC:12103
TRAV11	HGNC:12104
TRAV12-1	HGNC:12105
LINC02537	HGNC:27784
TRAV8-2	HGNC:12147
TRAV8-3	HGNC:12148
NPM1P51	HGNC:45230
TRAV13-1	HGNC:12108
PGC	HGNC:8890
TRAV12-2	HGNC:12106
TRAV8-4	HGNC:12149
TRAV8-5	HGNC:12150
TRAV13-2	HGNC:12109
TRAV14DV4	HGNC:12110
MIR6799	HGNC:50162
TRAV9-2	HGNC:12154
TRAV15	HGNC:12111
TRAV12-3	HGNC:12107
TRAV8-6	HGNC:12151
FUZ	HGNC:26219
TRAV16	HGNC:12112
TRAV17	HGNC:12113
TRAV18	HGNC:12114
TRAV19	HGNC:12115
FRS3	HGNC:16970
TRAV20	HGNC:12117
TRAV21	HGNC:12118
TRAV22	HGNC:12119
GLG1	HGNC:4316
TRAV23DV6	HGNC:12120
MPZL1	HGNC:7226
TRDV1	HGNC:12262
TRAV24	HGNC:12121
TRAV25	HGNC:12122
TRAV26-1	HGNC:12123
TRAV8-7	HGNC:12152
TRAV27	HGNC:12125
TRAV28	HGNC:12126
TRAV29DV5	HGNC:12127
TAPT1	HGNC:26887
TRAV30	HGNC:12129
TRAV31	HGNC:12130
TRAV32	HGNC:12131
TRAV33	HGNC:12132
TRAV26-2	HGNC:12124
TRAV34	HGNC:12133
LINC01257	HGNC:26972
TRAV35	HGNC:12134
PRICKLE4	HGNC:16805
TRAV36DV7	HGNC:12135
TRAV37	HGNC:12136
TRAV38-1	HGNC:12137
TRAV38-2DV8	HGNC:12138
TRAV39	HGNC:12139
LINC00261	HGNC:16189
RPL21P99	HGNC:36628
TRAV40	HGNC:12141
TRAV41	HGNC:12142
RPS2P41	HGNC:36357
PANK2-AS1	HGNC:40732
EPC1	HGNC:19876
DAO	HGNC:2671
MHENCR	HGNC:53110
EEF1A1	HGNC:3189
PELATON	HGNC:50328
SNHG11	HGNC:25046
MIR4539	HGNC:41546
MIR4507	HGNC:41642
MIR4538	HGNC:41664
MIR4537	HGNC:41682
RN7SL656P	HGNC:46672
INTS7	HGNC:24484
SNORA11G	HGNC:52190
ZFPM2-AS1	HGNC:50698
TRO	HGNC:12326
ARL17A	HGNC:24096
RPL12P24	HGNC:35952
OXR1	HGNC:15822
MIR2054	HGNC:37070
NUP58P1	HGNC:44052
SPATA5	HGNC:18119
MIR6800	HGNC:50042
PTOV1-AS1	HGNC:44174
PTOV1	HGNC:9632
RN7SL199P	HGNC:46215
FAM215B	HGNC:43639
SNORD3A	HGNC:33189
IGHV7-4-1	HGNC:5665
SNORD3C	HGNC:33191
KYNUP3	HGNC:39201
KIF20B	HGNC:7212
EPN2-AS1	HGNC:40849
RNA5SP389	HGNC:43289
MIR1180	HGNC:35261
MAPK7	HGNC:6880
SPRY1	HGNC:11269
NOP56P3	HGNC:49801
CCDC63	HGNC:26669
LINC02435	HGNC:53366
RPL17P20	HGNC:36015
RN7SL492P	HGNC:46508
RN7SL357P	HGNC:46373
NOA1	HGNC:28473
MIR5195	HGNC:43526
IGHVII-78-1	HGNC:5691
IGHV3-79	HGNC:5627
IGHV4-80	HGNC:5656
IGHV7-81	HGNC:5669
IGHVIII-82	HGNC:5709
POLR2B	HGNC:9188
SYNE3	HGNC:19861
DYNC2I2	HGNC:28296
C16orf95	HGNC:40033
JAML	HGNC:19084
SEMA4D	HGNC:10732
MRTFB	HGNC:29819
RABGEF1P2	HGNC:55752
BRI3	HGNC:1109
OR5BT1P	HGNC:19629
SLCO1B3-SLCO1B7	HGNC:54403
YBX1P2	HGNC:22635
AKR1B15	HGNC:37281
MFAP4	HGNC:7035
RPS29P5	HGNC:35584
CATSPERE	HGNC:28491
TIMM23B	HGNC:23581
PROX2	HGNC:26715
GIMAP7	HGNC:22404
R3HCC1L	HGNC:23512
SIPA1L1	HGNC:20284
SLC37A3	HGNC:20651
SEMA6A	HGNC:10738
LAMA5-AS1	HGNC:40334
EIF3CL	HGNC:26347
FRG1CP	HGNC:51762
MSRB3-AS1	HGNC:53386
MIR4749	HGNC:41760
PTOV1-AS2	HGNC:51284
SIAH2-AS1	HGNC:40526
KCNAB1-AS2	HGNC:40315
ADAM1B	HGNC:44366
MTAPP2	HGNC:42443
CCDC50	HGNC:18111
LINC02399	HGNC:53326
PSTK	HGNC:28578
PNKP	HGNC:9154
NDUFA5P6	HGNC:48848
RNF112	HGNC:12968
ZNF469	HGNC:23216
BTBD11	HGNC:23844
EIF3C	HGNC:3279
CABCOCO1	HGNC:28678
RNU6-998P	HGNC:47961
IGFBP7	HGNC:5476
HES1	HGNC:5192
UBE2CP3	HGNC:43552
LINC02094	HGNC:52945
NUTM2D	HGNC:23447
HSPE1P18	HGNC:49337
RPS2P46	HGNC:35839
REST	HGNC:9966
MPZL3	HGNC:27279
RPL17P43	HGNC:35996
TFDP1P1	HGNC:11750
GK5	HGNC:28635
PRDX6	HGNC:16753
ALOXE3	HGNC:13743
PTPRE	HGNC:9669
EDARADD	HGNC:14341
ZNF510	HGNC:29161
RANBP3L	HGNC:26353
MPZL2	HGNC:3496
LINC00653	HGNC:44308
SDCBP2-AS1	HGNC:44314
ASTN2	HGNC:17021
SNAP25-AS1	HGNC:44312
FMO7P	HGNC:32208
NPLOC4	HGNC:18261
RPL35AP6	HGNC:36793
LINC01655	HGNC:52443
BRINP3	HGNC:22393
EMILIN3	HGNC:16123
HMGB1P46	HGNC:39279
FOLR1	HGNC:3791
PPEF1	HGNC:9243
ATP5MC2P1	HGNC:844
LMX1A	HGNC:6653
DYNLT2B	HGNC:28482
TRIM36	HGNC:16280
SDR16C5	HGNC:30311
CEP83-DT	HGNC:27055
ANXA5	HGNC:543
LINC02463	HGNC:53400
RPS6P20	HGNC:36940
FAM32EP	HGNC:34241
EHHADH	HGNC:3247
LINC02368	HGNC:53291
CCNE2	HGNC:1590
SLC15A4	HGNC:23090
BUB3P1	HGNC:51559
RPL7P32	HGNC:35692
TRPC6P8	HGNC:55949
TAS2R6P	HGNC:20616
PAXBP1P1	HGNC:50352
ADCY10	HGNC:21285
PRKAR2B-AS1	HGNC:40472
CRCP	HGNC:17888
ZBTB1	HGNC:20259
TM4SF1-AS1	HGNC:40587
AP3M1	HGNC:569
PDE6G	HGNC:8789
MTMR2	HGNC:7450
TRIM9	HGNC:16288
LINC02824	HGNC:54356
ABLIM3	HGNC:29132
OXLD1	HGNC:27901
HERC4	HGNC:24521
CCDC137	HGNC:33451
MYL2	HGNC:7583
SUPT20HL2	HGNC:31797
SNRPEP9	HGNC:43574
CPED1	HGNC:26159
PDK3	HGNC:8811
HIF1A	HGNC:4910
MIR6786	HGNC:49970
MRPL12	HGNC:10378
OR4F21	HGNC:19583
NKX2-6	HGNC:32940
MSC	HGNC:7321
TDRP	HGNC:26951
SLC25A10	HGNC:10980
LRP12	HGNC:31708
PRKCIP1	HGNC:55035
ARMCX1	HGNC:18073
ZNF648	HGNC:18190
SELE	HGNC:10718
ARMCX7P	HGNC:49917
ARMCX6	HGNC:26094
LINC02370	HGNC:27885
NLRP9P1	HGNC:29888
COPS5P2	HGNC:45266
PAFAH1B2	HGNC:8575
TMEM65	HGNC:25203
ATXN2-AS	HGNC:51838
KRT18P20	HGNC:33388
ARMCX3	HGNC:24065
MTA3P1	HGNC:54535
RBM12B-AS1	HGNC:28818
RBM12B-DT	HGNC:55529
PIGQ	HGNC:14135
LINC02990	HGNC:56101
MAFA-AS1	HGNC:51203
MAFA	HGNC:23145
CCDC93	HGNC:25611
RPH3A	HGNC:17056
FSCN2	HGNC:3960
WDR5	HGNC:12757
MED25	HGNC:28845
SLC51A	HGNC:29955
ARMCX3-AS1	HGNC:41038
LUC7L2	HGNC:21608
RECQL5	HGNC:9950
RNU6-30P	HGNC:34274
SIDT2	HGNC:24272
ARMCX2	HGNC:16869
GGTA1	HGNC:4253
GPATCH2	HGNC:25499
C9orf152	HGNC:31455
LRRC26	HGNC:31409
EPB41L4B	HGNC:19818
EXOSC9	HGNC:9137
ATP11B-DT	HGNC:55642
DCTN4	HGNC:15518
SMYD2	HGNC:20982
EIF2B5	HGNC:3261
LINC01830	HGNC:52636
WBP11P2	HGNC:54786
ST13P2	HGNC:38716
NIFKP9	HGNC:44957
PTP4A1P1	HGNC:41928
MTX2	HGNC:7506
SNAPC1	HGNC:11134
NDUFB9P2	HGNC:52270
PTMAP10	HGNC:53978
TNFSF8	HGNC:11938
RHEB	HGNC:10011
RNU6-667P	HGNC:47630
RNU6-587P	HGNC:47550
MTHFS	HGNC:7437
ZRSR2	HGNC:23019
OMD	HGNC:8134
LCN8	HGNC:27038
ST20-MTHFS	HGNC:44655
COX4I1P1	HGNC:2266
ATP2A1	HGNC:811
ST20-AS1	HGNC:27521
WDR75	HGNC:25725
LINC00644	HGNC:44297
EHMT2-AS1	HGNC:39751
FOXD4L6	HGNC:31986
OR1L6	HGNC:8218
ZFAND6	HGNC:30164
GPSM1	HGNC:17858
MYO1G	HGNC:13880
ARMCX4	HGNC:28615
MYOZ3	HGNC:18565
SELL	HGNC:10720
EIF5P1	HGNC:51465
HMGN1P33	HGNC:39377
CLDN34	HGNC:51259
WWC3-AS1	HGNC:41236
TCEAL2	HGNC:29818
TCEAL6	HGNC:24553
CYCSP5	HGNC:24416
TMEM161B	HGNC:28483
BEX5	HGNC:27990
DPT	HGNC:3011
RFX8	HGNC:37253
LINC01760	HGNC:52549
STAP2	HGNC:30430
TSC22D3	HGNC:3051
CAPN8	HGNC:1485
MAS1	HGNC:6899
IGF2R	HGNC:5467
KRT18P19	HGNC:33387
POMT1	HGNC:9202
FARP2	HGNC:16460
SMIM6	HGNC:40032
CCNA2	HGNC:1578
SAP30BP	HGNC:30785
TAGLN	HGNC:11553
BBS7	HGNC:18758
PIK3CB	HGNC:8976
AKR1D1	HGNC:388
NCBP2L	HGNC:31795
NKRF	HGNC:19374
MXI1	HGNC:7534
LINC02356	HGNC:53278
TOR3A	HGNC:11997
FRMPD4	HGNC:29007
AKT1S1	HGNC:28426
P2RX7	HGNC:8537
AIRN	HGNC:34515
CHP1P2	HGNC:54896
SLC22A1	HGNC:10963
SIGLEC30P	HGNC:15623
ING3	HGNC:14587
RPS3AP10	HGNC:36036
RNF2	HGNC:10061
GK	HGNC:4289
FUS	HGNC:4010
RNF214	HGNC:25335
LINC01696	HGNC:52484
BBS7-DT	HGNC:55360
TRPC3	HGNC:12335
WDR25	HGNC:21064
ZNF221	HGNC:13014
MIER3	HGNC:26678
YIPF2	HGNC:28476
TFEB	HGNC:11753
KDM5B	HGNC:18039
FIGLA	HGNC:24669
RGPD4-AS1	HGNC:49273
LINC02048	HGNC:52888
KCNS3	HGNC:6302
SHQ1	HGNC:25543
SMKR1	HGNC:43561
ZP3P2	HGNC:50857
PRKAG2	HGNC:9386
FAM178B	HGNC:28036
RPS26P56	HGNC:35858
RNA5SP513	HGNC:43413
SMARCA1	HGNC:11097
LINC02026	HGNC:52861
MTND5P15	HGNC:42277
RTP2	HGNC:32486
OSTN-AS1	HGNC:41250
FBXL5	HGNC:13602
BCL2A1	HGNC:991
LINC01972	HGNC:52798
DMAC2	HGNC:25496
LINC01213	HGNC:49648
PCDHAC1	HGNC:8676
LINC02041	HGNC:52881
SPG21	HGNC:20373
PCYT1A	HGNC:8754
TMEM67	HGNC:28396
CEP164	HGNC:29182
H3Y2	HGNC:43734
SNED1	HGNC:24696
CHD1	HGNC:1915
MT1H	HGNC:7400
ITGB4	HGNC:6158
MT3	HGNC:7408
PDIA2	HGNC:14180
FXYD1	HGNC:4025
TNFRSF12A	HGNC:18152
HECTD2	HGNC:26736
OCRL	HGNC:8108
LINC02924	HGNC:55719
HCFC1R1	HGNC:21198
TARS1	HGNC:11572
LRCH3	HGNC:28637
PRR13P3	HGNC:50616
RPS26P45	HGNC:36944
OR5AK4P	HGNC:15253
OR5AO1P	HGNC:31285
OR5BP1P	HGNC:15277
LRRC55	HGNC:32324
MTFMT	HGNC:29666
HSPA2	HGNC:5235
FAM200B	HGNC:27740
NKX2-1	HGNC:11825
TNKS1BP1	HGNC:19081
TMEM132D	HGNC:29411
D2HGDH	HGNC:28358
RN7SL461P	HGNC:46477
RNU6-1204P	HGNC:48167
OTX2	HGNC:8522
SLC51B	HGNC:29956
DNASE1L1	HGNC:2957
TMEM116	HGNC:25084
SSRP1	HGNC:11327
RASL12	HGNC:30289
ADK	HGNC:257
C6orf118	HGNC:21233
AP2A1	HGNC:561
PDCD7	HGNC:8767
ALDH7A1P3	HGNC:880
ETF1P2	HGNC:3479
WEE2-AS1	HGNC:48669
RNA5SP226	HGNC:43126
RNU6-730P	HGNC:47693
CLPX	HGNC:2088
PRG3	HGNC:9363
BST1	HGNC:1118
GPR132	HGNC:17482
SOHLH1	HGNC:27845
PRG2	HGNC:9362
TMEM37	HGNC:18216
TAS2R5	HGNC:14912
WNT16	HGNC:16267
PRELID3BP5	HGNC:49067
PRELID3BP6	HGNC:49068
JAG2	HGNC:6189
PRELID3BP7	HGNC:49069
HK1	HGNC:4922
ZNF862	HGNC:34519
KCNT1	HGNC:18865
TUBAP14	HGNC:54881
POU5F1P2	HGNC:33309
KLF10	HGNC:11810
SYNCRIP	HGNC:16918
CAST	HGNC:1515
TMEM229A	HGNC:37279
ARMCX5	HGNC:25772
MARCHF7	HGNC:17393
CILP	HGNC:1980
NUDT22	HGNC:28189
HMGN1P18	HGNC:39362
GINS3	HGNC:25851
MTCO1P55	HGNC:52120
PRKAG2-AS2	HGNC:40467
ZNF285	HGNC:13079
BPGM	HGNC:1093
RNU6-686P	HGNC:47649
SNORA24B	HGNC:52198
RNU5A-1	HGNC:10211
SPRYD4	HGNC:27468
MIR4508	HGNC:41659
ADI1P2	HGNC:52340
GASAL1	HGNC:53461
GLT1D1	HGNC:26483
RNU6-741P	HGNC:47704
UBL5	HGNC:13736
PAQR5-DT	HGNC:55353
LMF1	HGNC:14154
MAILR	HGNC:51558
RBM41	HGNC:25617
PAQR5	HGNC:29645
KLF3P2	HGNC:41519
FBXO45	HGNC:29148
SULT1D1P	HGNC:30659
IGF2BP2-AS1	HGNC:32674
RPL5P24	HGNC:35828
FKBP2	HGNC:3718
KCNU1	HGNC:18867
SULT1E1	HGNC:11377
HRG-AS1	HGNC:55915
KIF23-AS1	HGNC:27075
RPLP1	HGNC:10372
GAB3	HGNC:17515
AP1M1	HGNC:13667
NMNAT3	HGNC:20989
YWHAZP2	HGNC:31078
LINC01918	HGNC:52737
KCTD5P1	HGNC:54736
CSN1S1	HGNC:2445
COL5A2	HGNC:2210
OR7E126P	HGNC:15304
MIR6124	HGNC:50200
LINC02896	HGNC:55427
ANKLE2	HGNC:29101
MIR6765	HGNC:50030
RNU1-91P	HGNC:48433
IRX6	HGNC:14675
KIF23	HGNC:6392
PACS2	HGNC:23794
SMARCE1P4	HGNC:39735
VPS13B	HGNC:2183
OSBPL5	HGNC:16392
ROGDI	HGNC:29478
SNORA36A	HGNC:32628
MIR664B	HGNC:43501
SNORA56	HGNC:32650
SMIM9	HGNC:41915
MIR1184-1	HGNC:35265
SYTL4	HGNC:15588
ARL5AP1	HGNC:43933
TBX3-AS1	HGNC:55471
KIAA1210	HGNC:29218
TMEM212-IT1	HGNC:41505
MTCO1P29	HGNC:52094
SLC17A8	HGNC:20151
RPS29P3	HGNC:31363
BCL6	HGNC:1001
NHSL2	HGNC:33737
RGS5	HGNC:10001
LINC02376	HGNC:53298
LINC02460	HGNC:53396
IFIT6P	HGNC:38020
IFIT1B	HGNC:23442
ST13P3	HGNC:18552
IFIT1	HGNC:5407
SLC25A3P2	HGNC:43784
H3-3B	HGNC:4765
STAC3	HGNC:28423
XAGE1B	HGNC:25400
RPS15	HGNC:10388
SLC16A12	HGNC:23094
SLC16A12-AS1	HGNC:51205
RPL15P14	HGNC:36487
ANAPC16	HGNC:26976
INSIG1	HGNC:6083
KDM8	HGNC:25840
CICP21	HGNC:48836
DDIT4	HGNC:24944
SPATA17	HGNC:25184
RNU6-805P	HGNC:47768
CXorf51A	HGNC:30533
SNX19P4	HGNC:41510
RNA5SP305	HGNC:43205
RN7SKP241	HGNC:45965
PRPF38AP2	HGNC:44693
IMPDH1P3	HGNC:33958
HEPH	HGNC:4866
HACD1	HGNC:9639
RPL7P59	HGNC:49215
POLR2DP2	HGNC:54765
CAPZA1P4	HGNC:54565
MIR4738	HGNC:41679
CPVL-AS2	HGNC:56138
UNK	HGNC:29369
CFC1B	HGNC:33983
ACTR3B	HGNC:17256
YEATS2	HGNC:25489
SEPTIN12	HGNC:26348
TRAPPC6A	HGNC:23069
PRRX1	HGNC:9142
STAM-DT	HGNC:49568
STAM	HGNC:11357
LINC02612	HGNC:54067
BRAP	HGNC:1099
WBP2	HGNC:12738
ACTG1P18	HGNC:51498
RN7SL366P	HGNC:46382
LINC02257	HGNC:53159
STK25	HGNC:11404
IVNS1ABP	HGNC:16951
ZNF30	HGNC:13090
MTND2P5	HGNC:42106
PNPT1P2	HGNC:44469
TMEM236	HGNC:23473
PAXIP1	HGNC:8624
FYTTD1	HGNC:25407
LARP4B-DT	HGNC:55786
LINC02415	HGNC:53344
LINC02373	HGNC:53295
GTPBP4	HGNC:21535
CHPT1	HGNC:17852
OTOA	HGNC:16378
RPS20P33	HGNC:36725
TEX22	HGNC:40026
JCHAIN	HGNC:5713
MTA1-DT	HGNC:56032
MTA1	HGNC:7410
LYPLAL1-AS1	HGNC:54054
ERLNC1	HGNC:41109
SOWAHB	HGNC:32958
TXNP6	HGNC:49486
ZNF304	HGNC:13505
CCNI	HGNC:1595
MIR877	HGNC:33660
ASTN1	HGNC:773
RPL17P37	HGNC:36854
ZNF254	HGNC:13047
SENP2	HGNC:23116
SNRPF-DT	HGNC:55452
IDI2	HGNC:23487
ZNF34	HGNC:13098
LINC02393	HGNC:53320
LINC02398	HGNC:53325
TBX3	HGNC:11602
FAM25E	HGNC:23587
RNA5SP310	HGNC:43210
ANTXRLP1	HGNC:45004
AGAP14P	HGNC:23660
RPL7P17	HGNC:36116
RNU6-1187P	HGNC:48150
RNU6-887P	HGNC:47850
KLB	HGNC:15527
AKR1B1	HGNC:381
FAM25BP	HGNC:23584
TRIM47	HGNC:19020
ZNF418	HGNC:20647
ANXA8L1	HGNC:23334
MIR5591	HGNC:43531
LIAS	HGNC:16429
TRIM65	HGNC:27316
OR7A19P	HGNC:15337
SVOP	HGNC:25417
RN7SL395P	HGNC:46411
ZNF71	HGNC:13141
RPL8	HGNC:10368
ZNF570	HGNC:26416
MRPL38	HGNC:14033
SULT6B2P	HGNC:53737
IGFLR1	HGNC:23620
ANHX	HGNC:40024
MAPK6-DT	HGNC:53900
CASC18	HGNC:49463
CERNA1	HGNC:52664
LINC02411	HGNC:53340
MYO5C	HGNC:7604
LINC00842	HGNC:44989
U2AF1L4	HGNC:23020
HNRNPA1P33	HGNC:44990
NPY4R	HGNC:9329
ACOX1	HGNC:119
VSIG10	HGNC:26078
STOX1	HGNC:23508
ATP6V0E2-AS1	HGNC:44180
EI24P4	HGNC:44589
TMEM213	HGNC:27220
SYCP3	HGNC:18130
RPS26P31	HGNC:36614
FMO10P	HGNC:32211
LINC01698	HGNC:52486
KRT18P32	HGNC:33401
TRIM24	HGNC:11812
RNU6-697P	HGNC:47660
RIMKLBP2	HGNC:39163
DDX50	HGNC:17906
DTL	HGNC:30288
PSENEN	HGNC:30100
PYDC1	HGNC:30261
SULT1A3	HGNC:11455
TEN1-CDK3	HGNC:44420
LIN37	HGNC:33234
PLAAT1	HGNC:14922
TEN1	HGNC:37242
PCNPP3	HGNC:41975
AQP6	HGNC:639
PYDC2	HGNC:33512
LINC02013	HGNC:52848
CRIP2	HGNC:2361
LINC02028	HGNC:27718
HSPB6	HGNC:26511
EVPL	HGNC:3503
LYL1	HGNC:6734
MIR1266	HGNC:35334
KDM7A	HGNC:22224
EEF1B2P1	HGNC:3207
NT5DC3	HGNC:30826
CERS4	HGNC:23747
ARPP19	HGNC:16967
TRMT1L	HGNC:16782
CDH23-AS1	HGNC:31433
C10orf105	HGNC:20304
UGDH	HGNC:12525
VSIR	HGNC:30085
LINC02375	HGNC:53297
GALNTL5	HGNC:21725
SPACA5	HGNC:31353
HSPE1P20	HGNC:49339
MARK3P1	HGNC:50312
ZMAT1	HGNC:29377
CPT1A	HGNC:2328
MIR7152	HGNC:50257
UBXN7-AS1	HGNC:41227
RNF168	HGNC:26661
CDH23	HGNC:13733
HNRNPCP4	HGNC:48816
RMI2	HGNC:28349
SOX5	HGNC:11201
LINC02474	HGNC:53417
